"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","month","day","hour","DLY-TAVG-NORMAL","meas_flag_DLY-TAVG-NORMAL","comp_flag_DLY-TAVG-NORMAL","years_DLY-TAVG-NORMAL","DLY-TMAX-NORMAL","meas_flag_DLY-TMAX-NORMAL","comp_flag_DLY-TMAX-NORMAL","years_DLY-TMAX-NORMAL","DLY-TMIN-NORMAL","meas_flag_DLY-TMIN-NORMAL","comp_flag_DLY-TMIN-NORMAL","years_DLY-TMIN-NORMAL","DLY-DUTR-NORMAL","meas_flag_DLY-DUTR-NORMAL","comp_flag_DLY-DUTR-NORMAL","years_DLY-DUTR-NORMAL","DLY-TAVG-STDDEV","meas_flag_DLY-TAVG-STDDEV","comp_flag_DLY-TAVG-STDDEV","years_DLY-TAVG-STDDEV","DLY-TMAX-STDDEV","meas_flag_DLY-TMAX-STDDEV","comp_flag_DLY-TMAX-STDDEV","years_DLY-TMAX-STDDEV","DLY-TMIN-STDDEV","meas_flag_DLY-TMIN-STDDEV","comp_flag_DLY-TMIN-STDDEV","years_DLY-TMIN-STDDEV","DLY-DUTR-STDDEV","meas_flag_DLY-DUTR-STDDEV","comp_flag_DLY-DUTR-STDDEV","years_DLY-DUTR-STDDEV","DLY-HTDD-NORMAL","meas_flag_DLY-HTDD-NORMAL","comp_flag_DLY-HTDD-NORMAL","years_DLY-HTDD-NORMAL","DLY-HTDD-BASE40","meas_flag_DLY-HTDD-BASE40","comp_flag_DLY-HTDD-BASE40","years_DLY-HTDD-BASE40","DLY-HTDD-BASE45","meas_flag_DLY-HTDD-BASE45","comp_flag_DLY-HTDD-BASE45","years_DLY-HTDD-BASE45","DLY-HTDD-BASE50","meas_flag_DLY-HTDD-BASE50","comp_flag_DLY-HTDD-BASE50","years_DLY-HTDD-BASE50","DLY-HTDD-BASE55","meas_flag_DLY-HTDD-BASE55","comp_flag_DLY-HTDD-BASE55","years_DLY-HTDD-BASE55","DLY-HTDD-BASE57","meas_flag_DLY-HTDD-BASE57","comp_flag_DLY-HTDD-BASE57","years_DLY-HTDD-BASE57","DLY-HTDD-BASE60","meas_flag_DLY-HTDD-BASE60","comp_flag_DLY-HTDD-BASE60","years_DLY-HTDD-BASE60","DLY-CLDD-NORMAL","meas_flag_DLY-CLDD-NORMAL","comp_flag_DLY-CLDD-NORMAL","years_DLY-CLDD-NORMAL","DLY-CLDD-BASE40","meas_flag_DLY-CLDD-BASE40","comp_flag_DLY-CLDD-BASE40","years_DLY-CLDD-BASE40","DLY-CLDD-BASE45","meas_flag_DLY-CLDD-BASE45","comp_flag_DLY-CLDD-BASE45","years_DLY-CLDD-BASE45","DLY-CLDD-BASE50","meas_flag_DLY-CLDD-BASE50","comp_flag_DLY-CLDD-BASE50","years_DLY-CLDD-BASE50","DLY-CLDD-BASE55","meas_flag_DLY-CLDD-BASE55","comp_flag_DLY-CLDD-BASE55","years_DLY-CLDD-BASE55","DLY-CLDD-BASE57","meas_flag_DLY-CLDD-BASE57","comp_flag_DLY-CLDD-BASE57","years_DLY-CLDD-BASE57","DLY-CLDD-BASE60","meas_flag_DLY-CLDD-BASE60","comp_flag_DLY-CLDD-BASE60","years_DLY-CLDD-BASE60","DLY-CLDD-BASE70","meas_flag_DLY-CLDD-BASE70","comp_flag_DLY-CLDD-BASE70","years_DLY-CLDD-BASE70","DLY-CLDD-BASE72","meas_flag_DLY-CLDD-BASE72","comp_flag_DLY-CLDD-BASE72","years_DLY-CLDD-BASE72","DLY-GRDD-BASE65","meas_flag_DLY-GRDD-BASE65","comp_flag_DLY-GRDD-BASE65","years_DLY-GRDD-BASE65","DLY-GRDD-BASE40","meas_flag_DLY-GRDD-BASE40","comp_flag_DLY-GRDD-BASE40","years_DLY-GRDD-BASE40","DLY-GRDD-BASE45","meas_flag_DLY-GRDD-BASE45","comp_flag_DLY-GRDD-BASE45","years_DLY-GRDD-BASE45","DLY-GRDD-BASE50","meas_flag_DLY-GRDD-BASE50","comp_flag_DLY-GRDD-BASE50","years_DLY-GRDD-BASE50","DLY-GRDD-BASE55","meas_flag_DLY-GRDD-BASE55","comp_flag_DLY-GRDD-BASE55","years_DLY-GRDD-BASE55","DLY-GRDD-BASE57","meas_flag_DLY-GRDD-BASE57","comp_flag_DLY-GRDD-BASE57","years_DLY-GRDD-BASE57","DLY-GRDD-BASE60","meas_flag_DLY-GRDD-BASE60","comp_flag_DLY-GRDD-BASE60","years_DLY-GRDD-BASE60","DLY-GRDD-BASE70","meas_flag_DLY-GRDD-BASE70","comp_flag_DLY-GRDD-BASE70","years_DLY-GRDD-BASE70","DLY-GRDD-BASE72","meas_flag_DLY-GRDD-BASE72","comp_flag_DLY-GRDD-BASE72","years_DLY-GRDD-BASE72","DLY-GRDD-TB4886","meas_flag_DLY-GRDD-TB4886","comp_flag_DLY-GRDD-TB4886","years_DLY-GRDD-TB4886","DLY-GRDD-TB5086","meas_flag_DLY-GRDD-TB5086","comp_flag_DLY-GRDD-TB5086","years_DLY-GRDD-TB5086","DLY-PRCP-PCTALL-GE001HI","meas_flag_DLY-PRCP-PCTALL-GE001HI","comp_flag_DLY-PRCP-PCTALL-GE001HI","years_DLY-PRCP-PCTALL-GE001HI","DLY-PRCP-PCTALL-GE010HI","meas_flag_DLY-PRCP-PCTALL-GE010HI","comp_flag_DLY-PRCP-PCTALL-GE010HI","years_DLY-PRCP-PCTALL-GE010HI","DLY-PRCP-PCTALL-GE025HI","meas_flag_DLY-PRCP-PCTALL-GE025HI","comp_flag_DLY-PRCP-PCTALL-GE025HI","years_DLY-PRCP-PCTALL-GE025HI","DLY-PRCP-PCTALL-GE050HI","meas_flag_DLY-PRCP-PCTALL-GE050HI","comp_flag_DLY-PRCP-PCTALL-GE050HI","years_DLY-PRCP-PCTALL-GE050HI","DLY-PRCP-PCTALL-GE100HI","meas_flag_DLY-PRCP-PCTALL-GE100HI","comp_flag_DLY-PRCP-PCTALL-GE100HI","years_DLY-PRCP-PCTALL-GE100HI","DLY-PRCP-PCTALL-GE200HI","meas_flag_DLY-PRCP-PCTALL-GE200HI","comp_flag_DLY-PRCP-PCTALL-GE200HI","years_DLY-PRCP-PCTALL-GE200HI","DLY-PRCP-PCTALL-GE400HI","meas_flag_DLY-PRCP-PCTALL-GE400HI","comp_flag_DLY-PRCP-PCTALL-GE400HI","years_DLY-PRCP-PCTALL-GE400HI","DLY-PRCP-PCTALL-GE600HI","meas_flag_DLY-PRCP-PCTALL-GE600HI","comp_flag_DLY-PRCP-PCTALL-GE600HI","years_DLY-PRCP-PCTALL-GE600HI","DLY-PRCP-25PCTL","meas_flag_DLY-PRCP-25PCTL","comp_flag_DLY-PRCP-25PCTL","years_DLY-PRCP-25PCTL","DLY-PRCP-50PCTL","meas_flag_DLY-PRCP-50PCTL","comp_flag_DLY-PRCP-50PCTL","years_DLY-PRCP-50PCTL","DLY-PRCP-75PCTL","meas_flag_DLY-PRCP-75PCTL","comp_flag_DLY-PRCP-75PCTL","years_DLY-PRCP-75PCTL","MTD-PRCP-NORMAL","meas_flag_MTD-PRCP-NORMAL","comp_flag_MTD-PRCP-NORMAL","years_MTD-PRCP-NORMAL","YTD-PRCP-NORMAL","meas_flag_YTD-PRCP-NORMAL","comp_flag_YTD-PRCP-NORMAL","years_YTD-PRCP-NORMAL"
"USW00003954","01-01"," 35.5342"," -97.6469"," 395.3","OKLAHOMA CITY POST AP, OK US","01","01","99","    38.7"," ","S","24","    49.4"," ","S","24","    28.0"," ","S","24","    21.4"," ","S","24","    10.3"," ","S","24","    12.4"," ","S","24","     9.8"," ","S","24","     8.8"," ","S","24","    26.4"," ","S","24","     5.1"," ","S","24","     8.3"," ","S","24","    12.2"," ","S","24","    16.7"," ","S","24","    18.6"," ","S","24","    21.5"," ","S","24","     0.0","X","S","24","     3.8"," ","S","24","     2.0"," ","S","24","     0.9"," ","S","24","     0.4"," ","S","24","     0.2"," ","S","24","     0.1"," ","S","24","     0.0"," ","S","24","     0.0"," ","S","24","     0.0","X","S","24","     3.8"," ","S","24","     2.0"," ","S","24","     0.9"," ","S","24","     0.4"," ","S","24","     0.2"," ","S","24","     0.1"," ","S","24","     0.0"," ","S","24","     0.0"," ","S","24","     3.2"," ","S","24","     2.6"," ","S","24","    12.2"," ","P","22","     5.4"," ","P","22","     3.7"," ","P","22","     1.8"," ","P","22","     0.5"," ","P","22","     0.1"," ","P","22","     0.0"," ","P","22","     0.0"," ","P","22","    0.02"," ","P","22","    0.07"," ","P","22","    0.32"," ","P","22","    0.02"," ","R","21","    0.02"," ","R","21"
"USW00003954","01-02"," 35.5342"," -97.6469"," 395.3","OKLAHOMA CITY POST AP, OK US","01","02","99","    38.6"," ","S","24","    49.4"," ","S","24","    27.9"," ","S","24","    21.5"," ","S","24","    10.3"," ","S","24","    12.4"," ","S","24","     9.8"," ","S","24","     8.8"," ","S","24","    26.4"," ","S","24","     5.1"," ","S","24","     8.3"," ","S","24","    12.3"," ","S","24","    16.7"," ","S","24","    18.6"," ","S","24","    21.5"," ","S","24","     0.0","X","S","24","     3.7"," ","S","24","     2.0"," ","S","24","     0.9"," ","S","24","     0.4"," ","S","24","     0.2"," ","S","24","     0.1"," ","S","24","     0.0"," ","S","24","     0.0"," ","S","24","     0.0","X","S","24","     3.7"," ","S","24","     2.0"," ","S","24","     0.9"," ","S","24","     0.4"," ","S","24","     0.2"," ","S","24","     0.1"," ","S","24","     0.0"," ","S","24","     0.0"," ","S","24","     3.2"," ","S","24","     2.6"," ","S","24","    12.1"," ","P","22","     5.4"," ","P","22","     3.6"," ","P","22","     1.8"," ","P","22","     0.5"," ","P","22","     0.1"," ","P","22","     0.0"," ","P","22","     0.0"," ","P","22","    0.02"," ","P","22","    0.07"," ","P","22","    0.32"," ","P","22","    0.05"," ","R","21","    0.05"," ","R","21"
"USW00003954","01-03"," 35.5342"," -97.6469"," 395.3","OKLAHOMA CITY POST AP, OK US","01","03","99","    38.6"," ","S","24","    49.4"," ","S","24","    27.8"," ","S","24","    21.6"," ","S","24","    10.3"," ","S","24","    12.4"," ","S","24","     9.8"," ","S","24","     8.8"," ","S","24","    26.4"," ","S","24","     5.1"," ","S","24","     8.3"," ","S","24","    12.3"," ","S","24","    16.7"," ","S","24","    18.6"," ","S","24","    21.5"," ","S","24","     0.0","X","S","24","     3.7"," ","S","24","     1.9"," ","S","24","     0.9"," ","S","24","     0.3"," ","S","24","     0.2"," ","S","24","     0.1"," ","S","24","     0.0"," ","S","24","     0.0"," ","S","24","     0.0","X","S","24","     3.7"," ","S","24","     1.9"," ","S","24","     0.9"," ","S","24","     0.3"," ","S","24","     0.2"," ","S","24","     0.1"," ","S","24","     0.0"," ","S","24","     0.0"," ","S","24","     3.2"," ","S","24","     2.6"," ","S","24","    12.1"," ","P","22","     5.4"," ","P","22","     3.6"," ","P","22","     1.8"," ","P","22","     0.5"," ","P","22","     0.1"," ","P","22","     0.0"," ","P","22","     0.0"," ","P","22","    0.02"," ","P","22","    0.08"," ","P","22","    0.31"," ","P","22","    0.08"," ","R","21","    0.08"," ","R","21"
"USW00003954","01-04"," 35.5342"," -97.6469"," 395.3","OKLAHOMA CITY POST AP, OK US","01","04","99","    38.6"," ","S","24","    49.4"," ","S","24","    27.8"," ","S","24","    21.6"," ","S","24","    10.3"," ","S","24","    12.4"," ","S","24","     9.8"," ","S","24","     8.8"," ","S","24","    26.4"," ","S","24","     5.1"," ","S","24","     8.3"," ","S","24","    12.3"," ","S","24","    16.7"," ","S","24","    18.6"," ","S","24","    21.5"," ","S","24","     0.0","X","S","24","     3.7"," ","S","24","     1.9"," ","S","24","     0.9"," ","S","24","     0.3"," ","S","24","     0.2"," ","S","24","     0.1"," ","S","24","     0.0"," ","S","24","     0.0"," ","S","24","     0.0","X","S","24","     3.7"," ","S","24","     1.9"," ","S","24","     0.9"," ","S","24","     0.3"," ","S","24","     0.2"," ","S","24","     0.1"," ","S","24","     0.0"," ","S","24","     0.0"," ","S","24","     3.2"," ","S","24","     2.6"," ","S","24","    12.0"," ","P","22","     5.4"," ","P","22","     3.5"," ","P","22","     1.8"," ","P","22","     0.5"," ","P","22","     0.1"," ","P","22","     0.0"," ","P","22","     0.0"," ","P","22","    0.02"," ","P","22","    0.08"," ","P","22","    0.31"," ","P","22","    0.10"," ","R","21","    0.10"," ","R","21"
"USW00003954","01-05"," 35.5342"," -97.6469"," 395.3","OKLAHOMA CITY POST AP, OK US","01","05","99","    38.6"," ","S","24","    49.5"," ","S","24","    27.7"," ","S","24","    21.7"," ","S","24","    10.2"," ","S","24","    12.4"," ","S","24","     9.7"," ","S","24","     8.8"," ","S","24","    26.4"," ","S","24","     5.1"," ","S","24","     8.3"," ","S","24","    12.3"," ","S","24","    16.7"," ","S","24","    18.6"," ","S","24","    21.5"," ","S","24","     0.0","X","S","24","     3.7"," ","S","24","     1.9"," ","S","24","     0.9"," ","S","24","     0.3"," ","S","24","     0.2"," ","S","24","     0.1"," ","S","24","     0.0"," ","S","24","     0.0"," ","S","24","     0.0","X","S","24","     3.7"," ","S","24","     1.9"," ","S","24","     0.9"," ","S","24","     0.3"," ","S","24","     0.2"," ","S","24","     0.1"," ","S","24","     0.0"," ","S","24","     0.0"," ","S","24","     3.2"," ","S","24","     2.6"," ","S","24","    12.0"," ","P","22","     5.5"," ","P","22","     3.5"," ","P","22","     1.8"," ","P","22","     0.5"," ","P","22","     0.1"," ","P","22","     0.0"," ","P","22","     0.0"," ","P","22","    0.02"," ","P","22","    0.08"," ","P","22","    0.31"," ","P","22","    0.12"," ","R","21","    0.12"," ","R","21"
"USW00003954","01-06"," 35.5342"," -97.6469"," 395.3","OKLAHOMA CITY POST AP, OK US","01","06","99","    38.6"," ","S","24","    49.5"," ","S","24","    27.7"," ","S","24","    21.8"," ","S","24","    10.2"," ","S","24","    12.4"," ","S","24","     9.7"," ","S","24","     8.8"," ","S","24","    26.4"," ","S","24","     5.0"," ","S","24","     8.2"," ","S","24","    12.2"," ","S","24","    16.7"," ","S","24","    18.6"," ","S","24","    21.5"," ","S","24","     0.0","X","S","24","     3.7"," ","S","24","     1.9"," ","S","24","     0.9"," ","S","24","     0.3"," ","S","24","     0.2"," ","S","24","     0.1"," ","S","24","     0.0"," ","S","24","     0.0"," ","S","24","     0.0","X","S","24","     3.7"," ","S","24","     1.9"," ","S","24","     0.9"," ","S","24","     0.3"," ","S","24","     0.2"," ","S","24","     0.1"," ","S","24","     0.0"," ","S","24","     0.0"," ","S","24","     3.2"," ","S","24","     2.6"," ","S","24","    11.9"," ","P","22","     5.5"," ","P","22","     3.5"," ","P","22","     1.8"," ","P","22","     0.5"," ","P","22","     0.1"," ","P","22","     0.0"," ","P","22","     0.0"," ","P","22","    0.02"," ","P","22","    0.08"," ","P","22","    0.31"," ","P","22","    0.15"," ","R","21","    0.15"," ","R","21"
"USW00003954","01-07"," 35.5342"," -97.6469"," 395.3","OKLAHOMA CITY POST AP, OK US","01","07","99","    38.6"," ","S","24","    49.6"," ","S","24","    27.7"," ","S","24","    21.9"," ","S","24","    10.2"," ","S","24","    12.4"," ","S","24","     9.7"," ","S","24","     8.8"," ","S","24","    26.4"," ","S","24","     5.0"," ","S","24","     8.2"," ","S","24","    12.2"," ","S","24","    16.7"," ","S","24","    18.6"," ","S","24","    21.5"," ","S","24","     0.0","X","S","24","     3.6"," ","S","24","     1.8"," ","S","24","     0.8"," ","S","24","     0.3"," ","S","24","     0.2"," ","S","24","     0.1"," ","S","24","     0.0"," ","S","24","     0.0"," ","S","24","     0.0","X","S","24","     3.6"," ","S","24","     1.8"," ","S","24","     0.8"," ","S","24","     0.3"," ","S","24","     0.2"," ","S","24","     0.1"," ","S","24","     0.0"," ","S","24","     0.0"," ","S","24","     3.2"," ","S","24","     2.6"," ","S","24","    11.9"," ","P","22","     5.5"," ","P","22","     3.4"," ","P","22","     1.8"," ","P","22","     0.5"," ","P","22","     0.1"," ","P","22","     0.0"," ","P","22","     0.0"," ","P","22","    0.02"," ","P","22","    0.08"," ","P","22","    0.31"," ","P","22","    0.17"," ","R","21","    0.17"," ","R","21"
"USW00003954","01-08"," 35.5342"," -97.6469"," 395.3","OKLAHOMA CITY POST AP, OK US","01","08","99","    38.6"," ","S","24","    49.6"," ","S","24","    27.6"," ","S","24","    22.0"," ","S","24","    10.2"," ","S","24","    12.4"," ","S","24","     9.7"," ","S","24","     8.8"," ","S","24","    26.4"," ","S","24","     4.9"," ","S","24","     8.1"," ","S","24","    12.1"," ","S","24","    16.6"," ","S","24","    18.5"," ","S","24","    21.4"," ","S","24","     0.0","X","S","24","     3.6"," ","S","24","     1.8"," ","S","24","     0.8"," ","S","24","     0.3"," ","S","24","     0.2"," ","S","24","     0.1"," ","S","24","     0.0"," ","S","24","     0.0"," ","S","24","     0.0","X","S","24","     3.6"," ","S","24","     1.8"," ","S","24","     0.8"," ","S","24","     0.3"," ","S","24","     0.2"," ","S","24","     0.1"," ","S","24","     0.0"," ","S","24","     0.0"," ","S","24","     3.2"," ","S","24","     2.6"," ","S","24","    11.9"," ","P","22","     5.5"," ","P","22","     3.4"," ","P","22","     1.7"," ","P","22","     0.5"," ","P","22","     0.1"," ","P","22","     0.0"," ","P","22","     0.0"," ","P","22","    0.02"," ","P","22","    0.08"," ","P","22","    0.31"," ","P","22","    0.20"," ","R","21","    0.20"," ","R","21"
"USW00003954","01-09"," 35.5342"," -97.6469"," 395.3","OKLAHOMA CITY POST AP, OK US","01","09","99","    38.7"," ","S","24","    49.7"," ","S","24","    27.6"," ","S","24","    22.1"," ","S","24","    10.2"," ","S","24","    12.4"," ","S","24","     9.6"," ","S","24","     8.8"," ","S","24","    26.3"," ","S","24","     4.8"," ","S","24","     8.0"," ","S","24","    12.0"," ","S","24","    16.6"," ","S","24","    18.5"," ","S","24","    21.4"," ","S","24","     0.0","X","S","24","     3.5"," ","S","24","     1.7"," ","S","24","     0.7"," ","S","24","     0.3"," ","S","24","     0.2"," ","S","24","     0.1"," ","S","24","     0.0"," ","S","24","     0.0"," ","S","24","     0.0","X","S","24","     3.5"," ","S","24","     1.7"," ","S","24","     0.7"," ","S","24","     0.3"," ","S","24","     0.2"," ","S","24","     0.1"," ","S","24","     0.0"," ","S","24","     0.0"," ","S","24","     3.2"," ","S","24","     2.6"," ","S","24","    11.9"," ","P","22","     5.6"," ","P","22","     3.4"," ","P","22","     1.7"," ","P","22","     0.6"," ","P","22","     0.1"," ","P","22","     0.0"," ","P","22","     0.0"," ","P","22","    0.02"," ","P","22","    0.08"," ","P","22","    0.31"," ","P","22","    0.22"," ","R","21","    0.22"," ","R","21"
"USW00003954","01-10"," 35.5342"," -97.6469"," 395.3","OKLAHOMA CITY POST AP, OK US","01","10","99","    38.7"," ","S","24","    49.8"," ","S","24","    27.6"," ","S","24","    22.2"," ","S","24","    10.2"," ","S","24","    12.4"," ","S","24","     9.6"," ","S","24","     8.8"," ","S","24","    26.3"," ","S","24","     4.7"," ","S","24","     7.9"," ","S","24","    11.9"," ","S","24","    16.5"," ","S","24","    18.4"," ","S","24","    21.4"," ","S","24","     0.0","X","S","24","     3.5"," ","S","24","     1.6"," ","S","24","     0.6"," ","S","24","     0.2"," ","S","24","     0.1"," ","S","24","     0.1"," ","S","24","     0.0"," ","S","24","     0.0"," ","S","24","     0.0","X","S","24","     3.5"," ","S","24","     1.6"," ","S","24","     0.6"," ","S","24","     0.2"," ","S","24","     0.1"," ","S","24","     0.1"," ","S","24","     0.0"," ","S","24","     0.0"," ","S","24","     3.1"," ","S","24","     2.5"," ","S","24","    11.9"," ","P","22","     5.6"," ","P","22","     3.4"," ","P","22","     1.7"," ","P","22","     0.6"," ","P","22","     0.1"," ","P","22","     0.0"," ","P","22","     0.0"," ","P","22","    0.02"," ","P","22","    0.08"," ","P","22","    0.31"," ","P","22","    0.24"," ","R","21","    0.24"," ","R","21"
