CITY,STATION,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353,354,355,356,357,358,359,360,361,362,363,364,365
"BERKELEY, CA US",USC00040693,-1.5835531817669506,-1.5639766564038706,-1.5639766564038706,-1.5639766564038706,-1.5444001310407907,-1.5444001310407907,-1.5444001310407907,-1.5248236056777107,-1.5248236056777107,-1.505247080314632,-1.505247080314632,-1.4856705549515523,-1.4856705549515523,-1.4660940295884723,-1.4660940295884723,-1.4465175042253924,-1.4465175042253924,-1.4269409788623124,-1.4269409788623124,-1.4073644534992338,-1.4073644534992338,-1.3877879281361538,-1.3877879281361538,-1.368211402773074,-1.348634877409994,-1.348634877409994,-1.3290583520469141,-1.3290583520469141,-1.3094818266838355,-1.2899053013207555,-1.2899053013207555,-1.2703287759576756,-1.2507522505945958,-1.2507522505945958,-1.2311757252315159,-1.2115991998684372,-1.1920226745053573,-1.1920226745053573,-1.1724461491422773,-1.1528696237791975,-1.1332930984161176,-1.1332930984161176,-1.113716573053039,-1.094140047689959,-1.074563522326879,-1.054986996963799,-1.0354104716007193,-1.0354104716007193,-1.0158339462376407,-0.9962574208745607,-0.9766808955114807,-0.9571043701484009,-0.9375278447853209,-0.9375278447853209,-0.9179513194222424,-0.8983747940591624,-0.8787982686960825,-0.8592217433330025,-0.8396452179699226,-0.8396452179699226,-0.820068692606844,-0.8004921672437642,-0.7809156418806842,-0.7613391165176042,-0.7613391165176042,-0.7417625911545243,-0.7221860657914457,-0.7221860657914457,-0.7026095404283658,-0.6830330150652859,-0.6830330150652859,-0.6634564897022059,-0.643879964339126,-0.643879964339126,-0.6243034389760475,-0.6047269136129675,-0.6047269136129675,-0.5851503882498875,-0.5851503882498875,-0.5655738628868077,-0.5655738628868077,-0.5459973375237277,-0.5459973375237277,-0.5264208121606492,-0.5264208121606492,-0.5068442867975692,-0.5068442867975692,-0.4872677614344893,-0.4872677614344893,-0.46769123607140933,-0.46769123607140933,-0.4481147107083294,-0.42853818534525084,-0.42853818534525084,-0.40896165998217093,-0.40896165998217093,-0.38938513461909097,-0.38938513461909097,-0.36980860925601106,-0.36980860925601106,-0.3502320838929311,-0.3502320838929311,-0.33065555852985257,-0.3110790331667726,-0.3110790331667726,-0.2915025078036927,-0.2915025078036927,-0.2719259824406127,-0.2523494570775328,-0.2523494570775328,-0.23277293171445423,-0.2131964063513743,-0.19361988098829436,-0.19361988098829436,-0.17404335562521442,-0.15446683026213448,-0.13489030489905596,-0.115313779535976,-0.115313779535976,-0.09573725417289607,-0.07616072880981613,-0.05658420344673619,-0.037007678083657645,-0.017431152720577707,0.0021453726425022315,0.02172189800558217,0.04129842336866211,0.06087494873174065,0.08045147409482059,0.10002799945790053,0.11960452482098047,0.1391810501840604,0.15875757554713896,0.1783341009102189,0.19791062627329883,0.21748715163637877,0.25664020236253726,0.2762167277256172,0.29579325308869714,0.31536977845177705,0.334946303814857,0.3740993545410155,0.3936758799040954,0.4132524052671754,0.4328289306302553,0.4719819813564138,0.49155850671949375,0.5111350320825737,0.5307115574456536,0.5502880828087322,0.589441133534892,0.609017658897972,0.628594184261052,0.6481707096241305,0.6677472349872104,0.6873237603502903,0.7264768110764502,0.7460533364395288,0.7656298618026087,0.7852063871656887,0.8047829125287685,0.8243594378918485,0.843935963254927,0.843935963254927,0.863512488618007,0.883089013981087,0.9026655393441669,0.9222420647072468,0.9222420647072468,0.9418185900703253,0.9613951154334053,0.9613951154334053,0.9809716407964852,0.9809716407964852,0.9809716407964852,1.0005481661595652,1.0005481661595652,1.0005481661595652,1.0201246915226452,1.0201246915226452,1.0201246915226452,1.0201246915226452,1.0201246915226452,1.0201246915226452,1.0201246915226452,1.0201246915226452,1.0201246915226452,1.0201246915226452,1.0201246915226452,1.0201246915226452,1.0201246915226452,1.0201246915226452,1.0201246915226452,1.0201246915226452,1.0201246915226452,1.0201246915226452,1.0201246915226452,1.0201246915226452,1.0201246915226452,1.0201246915226452,1.0005481661595652,1.0005481661595652,1.0005481661595652,1.0005481661595652,1.0201246915226452,1.0201246915226452,1.0201246915226452,1.0201246915226452,1.0201246915226452,1.0201246915226452,1.0201246915226452,1.0397012168857236,1.0397012168857236,1.0397012168857236,1.0592777422488036,1.0592777422488036,1.0592777422488036,1.0788542676118835,1.0788542676118835,1.0984307929749622,1.0984307929749622,1.0984307929749622,1.1180073183380435,1.1180073183380435,1.1375838437011219,1.1571603690642034,1.1571603690642034,1.1767368944272818,1.1767368944272818,1.1963134197903604,1.1963134197903604,1.2158899451534417,1.2158899451534417,1.2354664705165204,1.2354664705165204,1.2354664705165204,1.2550429958796017,1.2550429958796017,1.27461952124268,1.27461952124268,1.27461952124268,1.2941960466057587,1.2941960466057587,1.2941960466057587,1.2941960466057587,1.2941960466057587,1.31377257196884,1.31377257196884,1.31377257196884,1.31377257196884,1.31377257196884,1.31377257196884,1.31377257196884,1.31377257196884,1.2941960466057587,1.2941960466057587,1.2941960466057587,1.2941960466057587,1.2941960466057587,1.27461952124268,1.27461952124268,1.27461952124268,1.2550429958796017,1.2550429958796017,1.2354664705165204,1.2354664705165204,1.2158899451534417,1.2158899451534417,1.1963134197903604,1.1963134197903604,1.1767368944272818,1.1571603690642034,1.1571603690642034,1.1375838437011219,1.1180073183380435,1.0984307929749622,1.0984307929749622,1.0788542676118835,1.0592777422488036,1.0397012168857236,1.0201246915226452,1.0005481661595652,0.9809716407964852,0.9613951154334053,0.9222420647072468,0.9026655393441669,0.883089013981087,0.863512488618007,0.8243594378918485,0.8047829125287685,0.7656298618026087,0.7460533364395288,0.7069002857133703,0.6677472349872104,0.6481707096241305,0.609017658897972,0.5698646081718121,0.5307115574456536,0.49155850671949375,0.45240545599333387,0.4132524052671754,0.3740993545410155,0.334946303814857,0.2762167277256172,0.2370636769994587,0.19791062627329883,0.1391810501840604,0.10002799945790053,0.04129842336866211,0.0021453726425022315,-0.05658420344673619,-0.09573725417289607,-0.15446683026213448,-0.2131964063513743,-0.2523494570775328,-0.3110790331667726,-0.3502320838929311,-0.40896165998217093,-0.46769123607140933,-0.5068442867975692,-0.5655738628868077,-0.6243034389760475,-0.6634564897022059,-0.7221860657914457,-0.7613391165176042,-0.820068692606844,-0.8592217433330025,-0.8983747940591624,-0.9571043701484009,-0.9962574208745607,-1.0354104716007193,-1.074563522326879,-1.113716573053039,-1.1528696237791975,-1.1920226745053573,-1.2311757252315159,-1.2507522505945958,-1.2899053013207555,-1.3290583520469141,-1.348634877409994,-1.368211402773074,-1.4073644534992338,-1.4269409788623124,-1.4465175042253924,-1.4660940295884723,-1.4856705549515523,-1.505247080314632,-1.5248236056777107,-1.5248236056777107,-1.5444001310407907,-1.5444001310407907,-1.5639766564038706,-1.5639766564038706,-1.5835531817669506,-1.5835531817669506,-1.5835531817669506,-1.5835531817669506,-1.5835531817669506,-1.5835531817669506,-1.5835531817669506,-1.5835531817669506,-1.5835531817669506,-1.5835531817669506,-1.5835531817669506,-1.5835531817669506
"U C L A, CA US",USC00049152,-1.092974073334974,-1.092974073334974,-1.0704404347918608,-1.0704404347918608,-1.0479067962487478,-1.0253731577056364,-1.0253731577056364,-1.0253731577056364,-1.0028395191625232,-1.0028395191625232,-0.9803058806194103,-0.9803058806194103,-0.9803058806194103,-0.9803058806194103,-0.9803058806194103,-0.9803058806194103,-0.9803058806194103,-0.9803058806194103,-0.9803058806194103,-0.9803058806194103,-1.0028395191625232,-1.0028395191625232,-1.0028395191625232,-1.0253731577056364,-1.0253731577056364,-1.0479067962487478,-1.0479067962487478,-1.0704404347918608,-1.0704404347918608,-1.092974073334974,-1.115507711878087,-1.115507711878087,-1.1380413504212001,-1.1380413504212001,-1.1605749889643115,-1.1605749889643115,-1.1831086275074247,-1.1831086275074247,-1.1831086275074247,-1.2056422660505377,-1.2056422660505377,-1.2056422660505377,-1.2281759045936507,-1.2281759045936507,-1.2281759045936507,-1.2281759045936507,-1.2281759045936507,-1.2281759045936507,-1.2281759045936507,-1.2281759045936507,-1.2281759045936507,-1.2281759045936507,-1.2056422660505377,-1.2056422660505377,-1.2056422660505377,-1.1831086275074247,-1.1831086275074247,-1.1605749889643115,-1.1605749889643115,-1.1380413504212001,-1.1380413504212001,-1.115507711878087,-1.115507711878087,-1.092974073334974,-1.092974073334974,-1.0704404347918608,-1.0704404347918608,-1.0479067962487478,-1.0253731577056364,-1.0253731577056364,-1.0028395191625232,-1.0028395191625232,-0.9803058806194103,-0.9803058806194103,-0.9577722420762972,-0.9577722420762972,-0.9352386035331841,-0.9352386035331841,-0.9127049649900726,-0.9127049649900726,-0.8901713264469595,-0.8901713264469595,-0.8676376879038464,-0.8676376879038464,-0.8676376879038464,-0.8451040493607335,-0.8451040493607335,-0.8225704108176204,-0.8225704108176204,-0.8000367722745089,-0.8000367722745089,-0.7775031337313958,-0.7775031337313958,-0.7775031337313958,-0.7549694951882827,-0.7549694951882827,-0.7324358566451696,-0.7324358566451696,-0.7099022181020566,-0.7099022181020566,-0.6873685795589451,-0.6648349410158321,-0.6648349410158321,-0.642301302472719,-0.642301302472719,-0.6197676639296059,-0.5972340253864928,-0.5972340253864928,-0.5747003868433814,-0.5521667483002684,-0.5521667483002684,-0.5296331097571553,-0.5296331097571553,-0.5070994712140422,-0.4845658326709291,-0.4845658326709291,-0.46203219412781765,-0.4394985555847046,-0.4394985555847046,-0.4169649170415915,-0.4169649170415915,-0.3944312784984785,-0.3718976399553654,-0.3718976399553654,-0.34936400141225393,-0.34936400141225393,-0.32683036286914086,-0.32683036286914086,-0.32683036286914086,-0.3042967243260278,-0.3042967243260278,-0.2817630857829147,-0.2817630857829147,-0.2592294472398016,-0.2592294472398016,-0.2592294472398016,-0.23669580869669019,-0.23669580869669019,-0.2141621701535771,-0.2141621701535771,-0.2141621701535771,-0.19162853161046403,-0.19162853161046403,-0.16909489306735098,-0.16909489306735098,-0.1465612545242379,-0.12402761598112644,-0.12402761598112644,-0.10149397743801337,-0.0789603388949003,-0.0789603388949003,-0.05642670035178883,-0.033893061808674164,-0.011359423265562696,0.011174215277551974,0.03370785382066344,0.05624149236377491,0.07877513090688958,0.12384240799311572,0.14637604653622718,0.16890968507933865,0.1914433236224533,0.23651060070867946,0.25904423925179093,0.3041115163380171,0.32664515488112855,0.37171243196735465,0.3942460705104661,0.43931334759669227,0.4843806246829184,0.5069142632260298,0.551981540312256,0.5745151788553707,0.6195824559415937,0.6646497330278197,0.6871833715709345,0.7322506486571574,0.754784287200272,0.7998515642864982,0.8223852028296096,0.8674524799158357,0.8899861184589473,0.9350533955451734,0.9575870340882848,0.9801206726313995,1.0251879497176257,1.0477215882607371,1.0702552268038485,1.0927888653469633,1.1153225038900747,1.1378561424331894,1.1603897809763009,1.1829234195194123,1.1829234195194123,1.205457058062527,1.2279906966056384,1.2279906966056384,1.2505243351487532,1.2505243351487532,1.2730579736918646,1.2730579736918646,1.295591612234976,1.295591612234976,1.295591612234976,1.3181252507780907,1.3181252507780907,1.3181252507780907,1.3406588893212021,1.3406588893212021,1.3406588893212021,1.3406588893212021,1.3631925278643169,1.3631925278643169,1.3631925278643169,1.3631925278643169,1.3857261664074283,1.3857261664074283,1.3857261664074283,1.4082598049505397,1.4082598049505397,1.4307934434936544,1.4307934434936544,1.4307934434936544,1.4533270820367659,1.4533270820367659,1.4758607205798806,1.4758607205798806,1.498394359122992,1.498394359122992,1.5209279976661036,1.5209279976661036,1.5209279976661036,1.5434616362092182,1.5434616362092182,1.5659952747523296,1.5659952747523296,1.5659952747523296,1.5885289132954443,1.5885289132954443,1.5885289132954443,1.5885289132954443,1.5885289132954443,1.5885289132954443,1.5885289132954443,1.5885289132954443,1.5885289132954443,1.5885289132954443,1.5885289132954443,1.5885289132954443,1.5659952747523296,1.5659952747523296,1.5434616362092182,1.5434616362092182,1.5209279976661036,1.498394359122992,1.498394359122992,1.4758607205798806,1.4533270820367659,1.4307934434936544,1.4082598049505397,1.3857261664074283,1.3631925278643169,1.3406588893212021,1.3181252507780907,1.295591612234976,1.2730579736918646,1.2505243351487532,1.2279906966056384,1.205457058062527,1.1829234195194123,1.1603897809763009,1.1153225038900747,1.0927888653469633,1.0702552268038485,1.0477215882607371,1.0251879497176257,1.002654311174511,1.002654311174511,0.9801206726313995,0.9575870340882848,0.9350533955451734,0.9125197570020619,0.8899861184589473,0.8899861184589473,0.8674524799158357,0.8449188413727211,0.8223852028296096,0.8223852028296096,0.7998515642864982,0.7773179257433835,0.7773179257433835,0.754784287200272,0.7322506486571574,0.7322506486571574,0.7097170101140459,0.6871833715709345,0.6646497330278197,0.6421160944847083,0.6195824559415937,0.6195824559415937,0.5970488173984821,0.551981540312256,0.5294479017691446,0.5069142632260298,0.4843806246829184,0.46184698613980696,0.4167797090535808,0.3942460705104661,0.3491787934242432,0.32664515488112855,0.2815778777949024,0.23651060070867946,0.1914433236224533,0.14637604653622718,0.10130876945000104,0.05624149236377491,0.011174215277551974,-0.033893061808674164,-0.0789603388949003,-0.12402761598112644,-0.19162853161046403,-0.23669580869669019,-0.2817630857829147,-0.34936400141225393,-0.3944312784984785,-0.4394985555847046,-0.5070994712140422,-0.5521667483002684,-0.5972340253864928,-0.642301302472719,-0.7099022181020566,-0.7549694951882827,-0.8000367722745089,-0.8451040493607335,-0.8901713264469595,-0.9127049649900726,-0.9577722420762972,-1.0028395191625232,-1.0253731577056364,-1.0704404347918608,-1.092974073334974,-1.115507711878087,-1.1380413504212001,-1.1605749889643115,-1.1831086275074247,-1.2056422660505377,-1.2056422660505377,-1.2281759045936507,-1.2281759045936507,-1.2281759045936507,-1.2507095431367639,-1.2507095431367639,-1.2507095431367639,-1.2281759045936507,-1.2281759045936507,-1.2281759045936507,-1.2281759045936507,-1.2056422660505377,-1.2056422660505377,-1.1831086275074247,-1.1831086275074247,-1.1605749889643115,-1.1380413504212001,-1.1380413504212001,-1.115507711878087
"CHICAGO MIDWAY AP 3SW, IL US",USC00111577,-1.3966090559339268,-1.4078413827799363,-1.419073709625946,-1.424689873048951,-1.4359221998949607,-1.4471545267409704,-1.4527706901639754,-1.4640030170099851,-1.4696191804329901,-1.4752353438559949,-1.4808515072789998,-1.4864676707020046,-1.4920838341250096,-1.4976999975480145,-1.5033161609710193,-1.5089323243940242,-1.5089323243940242,-1.514548487817029,-1.514548487817029,-1.5201646512400337,-1.5201646512400337,-1.5201646512400337,-1.514548487817029,-1.514548487817029,-1.514548487817029,-1.5089323243940242,-1.5033161609710193,-1.5033161609710193,-1.4976999975480145,-1.4864676707020046,-1.4808515072789998,-1.4752353438559949,-1.4640030170099851,-1.4527706901639754,-1.4415383633179657,-1.4303060364719558,-1.419073709625946,-1.4078413827799363,-1.3966090559339268,-1.3797605656649121,-1.3629120753958974,-1.3516797485498877,-1.334831258280873,-1.3179827680118583,-1.3011342777428438,-1.2842857874738294,-1.2618211337818097,-1.2449726435127952,-1.2281241532437805,-1.2056594995517609,-1.1888110092827464,-1.166346355590727,-1.1494978653217123,-1.1270332116296928,-1.1101847213606784,-1.0877200676686585,-1.065255413976639,-1.0484069237076248,-1.0259422700156053,-1.0034776163235855,-0.986629126054571,-0.9641644723625515,-0.9416998186705322,-0.9248513284015173,-0.902386674709498,-0.8799220210174785,-0.8630735307484636,-0.8406088770564443,-0.8237603867874298,-0.8012957330954104,-0.7844472428263956,-0.7619825891343761,-0.7451340988653616,-0.7226694451733419,-0.7058209549043274,-0.6889724646353129,-0.6665078109432931,-0.6496593206742787,-0.6328108304052642,-0.6103461767132444,-0.59349768644423,-0.5710330327522105,-0.5541845424831957,-0.5373360522141812,-0.5148713985221618,-0.49802290825314693,-0.47555825456112755,-0.4587097642921131,-0.4418612740230982,-0.41939662033107883,-0.40254813006206436,-0.38008347637004497,-0.35761882267802514,-0.3407703324090107,-0.3183056787169913,-0.3014571884479764,-0.27899253475595703,-0.2565278810639376,-0.23967939079492315,-0.21721473710290334,-0.19475008341088396,-0.17228542971886454,-0.14982077602684513,-0.13297228575783027,-0.11050763206581087,-0.08804297837379145,-0.06557832468177205,-0.043113670989752634,-0.020649017297732827,0.0018156363942865828,0.01866412666330104,0.04112878035532045,0.06359343404734026,0.08605808773935966,0.10852274143137908,0.1309873951233985,0.14783588539241335,0.17030053908443274,0.19276519277645215,0.21522984646847157,0.23207833673748643,0.25454299042950584,0.27700764412152523,0.2938561343905397,0.3163207880825595,0.33316927835157395,0.3556339320435934,0.37248242231260825,0.39494707600462764,0.4117955662736421,0.4342602199656615,0.45110871023467636,0.47357336392669575,0.4904218541957102,0.5072703444647251,0.5297349981567445,0.546583488425759,0.5690481421177788,0.5858966323867932,0.6027451226558077,0.6252097763478275,0.642058266616842,0.6589067568858564,0.6813714105778762,0.6982199008468907,0.7150683911159051,0.7375330448079249,0.7543815350769394,0.7768461887689592,0.7936946790379736,0.8105431693069881,0.8330078229990079,0.8498563132680224,0.8723209669600414,0.8891694572290566,0.9060179474980711,0.9284826011900901,0.9453310914591053,0.9677957451511243,0.9846442354201388,1.0014927256891542,1.0183412159581686,1.0408058696501876,1.0576543599192028,1.0745028501882172,1.0913513404572317,1.1081998307262462,1.1250483209952606,1.1418968112642758,1.1587453015332903,1.1755937918023047,1.1924422820713192,1.2036746089173291,1.2205230991863436,1.2317554260323536,1.2429877528783635,1.2542200797243732,1.2710685699933877,1.2823008968393976,1.2879170602624022,1.299149387108412,1.310381713954422,1.3159978773774266,1.3272302042234365,1.332846367646441,1.3384625310694465,1.344078694492451,1.3496948579154555,1.355311021338461,1.355311021338461,1.3609271847614655,1.3665433481844707,1.3665433481844707,1.3665433481844707,1.3665433481844707,1.3665433481844707,1.3665433481844707,1.3665433481844707,1.3665433481844707,1.3665433481844707,1.3665433481844707,1.3665433481844707,1.3609271847614655,1.3609271847614655,1.355311021338461,1.355311021338461,1.3496948579154555,1.3496948579154555,1.344078694492451,1.344078694492451,1.3384625310694465,1.3384625310694465,1.332846367646441,1.3272302042234365,1.3272302042234365,1.321614040800431,1.3159978773774266,1.3159978773774266,1.310381713954422,1.3047655505314166,1.3047655505314166,1.299149387108412,1.2935332236854067,1.2935332236854067,1.2879170602624022,1.2823008968393976,1.2766847334163924,1.2710685699933877,1.2654524065703825,1.259836243147378,1.2542200797243732,1.248603916301368,1.2429877528783635,1.2317554260323536,1.226139262609349,1.214906935763339,1.2092907723403337,1.1980584454943246,1.1868261186483147,1.1812099552253092,1.1699776283793002,1.1587453015332903,1.1418968112642758,1.130664484418266,1.1194321575722561,1.1025836673032416,1.0857351770342272,1.0745028501882172,1.0576543599192028,1.0408058696501876,1.0239573793811731,1.0071088891121587,0.9846442354201388,0.9677957451511243,0.9453310914591053,0.9284826011900901,0.9060179474980711,0.8835532938060513,0.8610886401140323,0.8386239864220124,0.8161593327299926,0.7936946790379736,0.7712300253459539,0.7487653716539349,0.726300717961915,0.7038360642698952,0.6757552471548709,0.6532905934628518,0.630825939770832,0.6027451226558077,0.5802804689637883,0.5578158152717688,0.5297349981567445,0.5072703444647251,0.4848056907727057,0.45672487365768133,0.4342602199656615,0.40617940285063714,0.38371474915861775,0.3612500954665983,0.3387854417745789,0.31070462465955456,0.2882399709675351,0.26577531727551534,0.24331066358349593,0.2208460098914765,0.19276519277645215,0.17030053908443274,0.14783588539241335,0.12537123170039352,0.10290657800837412,0.08044192431635472,0.0579772706243353,0.035512616932315895,0.007431799817291535,-0.015032853874728273,-0.03749750756674768,-0.05996216125876709,-0.0824268149507865,-0.10489146864280591,-0.1273561223348257,-0.14982077602684513,-0.17790159314186949,-0.2003662468338889,-0.22283090052590832,-0.2452955542179277,-0.26776020790994753,-0.2958410250249719,-0.3183056787169913,-0.3407703324090107,-0.3688511495240351,-0.39131580321605447,-0.41378045690807386,-0.4418612740230982,-0.46432592771511805,-0.48679058140713743,-0.5148713985221618,-0.5373360522141812,-0.5598007059062007,-0.587881523021225,-0.6103461767132444,-0.6328108304052642,-0.6608916475202886,-0.683356301212308,-0.7058209549043274,-0.7282856085963468,-0.7507502622883662,-0.7788310794033906,-0.8012957330954104,-0.8237603867874298,-0.8462250404794492,-0.8630735307484636,-0.8855381844404835,-0.9080028381325028,-0.9304674918245223,-0.9473159820935367,-0.9697806357855565,-0.992245289477576,-1.0090937797465904,-1.0259422700156053,-1.0484069237076248,-1.065255413976639,-1.082103904245654,-1.0989523945146684,-1.115800884783683,-1.1326493750526978,-1.1494978653217123,-1.166346355590727,-1.1831948458597414,-1.1944271727057512,-1.2112756629747659,-1.2281241532437805,-1.2393564800897903,-1.256204970358805,-1.2674372972048147,-1.2786696240508244,-1.2955181143198389,-1.3067504411658486,-1.3179827680118583,-1.3292150948578683,-1.340447421703878,-1.3516797485498877,-1.3685282388189024,-1.3741444022419071,-1.385376729087917
