,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353,354,355,356,357,358,359,360,361,362,363,364,365
USC00040693,-0.6277353876043946,-0.6173814573549846,-0.6159506462946853,-0.6142323470146449,-0.6042297868486399,-0.60163723109282,-0.6004681827327392,-0.5907263031525695,-0.5884185573133668,-0.5797490161087326,-0.5775706208802598,-0.5687703767218583,-0.56680970310077,-0.5581343898219898,-0.5566459548118301,-0.5480425474942284,-0.5473896634363515,-0.5383564617650237,-0.5377037503554339,-0.529558316755453,-0.5279692963872908,-0.5198487069889698,-0.5200350344538575,-0.5124441346617764,-0.5047832794669568,-0.5045197438624518,-0.49673210656797095,-0.4969177845292552,-0.48929773206940513,-0.48210780172166934,-0.48300827587920053,-0.4756148955425442,-0.46893887608037677,-0.469441354188211,-0.46282853219433406,-0.4561231723588166,-0.44945575870636395,-0.4506522759873196,-0.44374253759700855,-0.43791192506332605,-0.43198538297001,-0.43279704843005856,-0.4270366735652988,-0.4209323371151382,-0.4150133397728237,-0.40895191640390866,-0.40307575951672464,-0.4045488165355764,-0.3988689247303943,-0.39256450227152406,-0.38694637261823106,-0.3816254002992471,-0.37551851751957693,-0.37713218152870187,-0.37173979135097046,-0.365335406486808,-0.3599028236189396,-0.353126166397626,-0.3473738510624279,-0.348993100762822,-0.35002680640123296,-0.3437013708066164,-0.3374899888166158,-0.33189553547933026,-0.3250572368854003,-0.3273165739019581,-0.3210467309310955,-0.31432181936885023,-0.31683771495006485,-0.30954920459612756,-0.3033069325353512,-0.3057207855722382,-0.29853239506747276,-0.29171771515411155,-0.293718076482949,-0.2860029885423189,-0.2794709267254069,-0.2812851372673693,-0.27382630424239796,-0.2755985383582726,-0.26821167703800325,-0.26979148908789885,-0.26240951127081724,-0.2642297855553124,-0.2562469713410751,-0.2584134593849326,-0.24985721107723413,-0.25187232914620095,-0.2435481605632434,-0.24521895231785273,-0.23679847829600184,-0.23836356708128817,-0.2299049756285332,-0.22160864282225107,-0.22273053776233606,-0.21432662992935472,-0.21557311110896651,-0.206491749689453,-0.20828892247228734,-0.1988538471242127,-0.19968773018390215,-0.1906880974643686,-0.19170353286105593,-0.18199172104704178,-0.1726727034869045,-0.17317998182350916,-0.16340254865657372,-0.16437956764162093,-0.15426025586050665,-0.14415819116330547,-0.14504143945382578,-0.13446305237287476,-0.12378621230658271,-0.11316386725678995,-0.11376928730801626,-0.10304616896031192,-0.09204531861087546,-0.08081480302801113,-0.06964247111035593,-0.0700150490968519,-0.058630637205171816,-0.046942356946865445,-0.03547358314086223,-0.02370971824869822,-0.011843349027326212,6.557239782922249e-05,0.01204444909127867,0.024160148602257417,0.03623392507936044,0.04840389370081034,0.06080292546024788,0.0730236481470268,0.08537392100147748,0.09770891210210984,0.11008970379269413,0.1223903998374197,0.1348024520056926,0.15909656811253292,0.171343134954632,0.18372988555266934,0.19539317234873502,0.20809727260074543,0.23244828134529155,0.2448987755653116,0.25665098026374955,0.268459557462482,0.29273240750822704,0.30502264689288083,0.31610228750888864,0.32780701368351106,0.3399763789348177,0.3634652653260521,0.3753445657159742,0.38698489967157573,0.3986180005599123,0.40955058613638995,0.4217389735727075,0.44535161227968373,0.4568705544497131,0.4687843582046245,0.4807343016199677,0.49208987182699115,0.5031368582093012,0.5156163544707201,0.514493579024034,0.527053370067524,0.5388437387964089,0.5505018876115303,0.5621581710765163,0.5617506297516511,0.5737398734445027,0.5858229329696005,0.585143576931326,0.5985043651713611,0.5976814386300053,0.5970016430550005,0.610451038965667,0.6105574862948353,0.608838338510836,0.6219819003190384,0.6223116381592444,0.62198458893733,0.6222499559182663,0.6221452360333424,0.6216280404682537,0.6210678395834454,0.6200502552020163,0.6206856586155283,0.6205700736981805,0.6202295225154345,0.6209199403389738,0.6205853679943764,0.6213269177652921,0.6198621917177316,0.6194155921820664,0.6190412707358324,0.6197045149491159,0.6199270385536124,0.6188305314720838,0.6187744508933657,0.618239204245856,0.6056215909284123,0.6053639650395102,0.6054518350063148,0.6055174695385009,0.6183121870443213,0.6181017115087251,0.6176399952933143,0.6181333770961793,0.6179053496404712,0.6181458527548029,0.6189901918606776,0.6313537345200843,0.6317835817398776,0.6315910888887609,0.6453529449358195,0.647282631074062,0.6476500243677114,0.6608620272167629,0.6618959603611602,0.6745695393491742,0.6767828431967746,0.6780874092653927,0.6929632893174061,0.6953001427439315,0.7086764536674456,0.7241782918439136,0.7244421499333716,0.7413216732184864,0.7430159467354316,0.7579684618537307,0.7600108269343859,0.7761002703114771,0.778359151758915,0.7946501112319604,0.797113257072881,0.7994381659953479,0.8130170377579782,0.8173064997586118,0.8345016116305591,0.8352245561709318,0.8362689658345631,0.854291755171462,0.8552621253746775,0.8576039354153994,0.8595983765400593,0.8604354852931664,0.8770126659952566,0.877016380841505,0.8780281608659001,0.8784492842731237,0.8794086030637063,0.8800368301090069,0.87866712992123,0.8784210799257708,0.8635765635391609,0.8612984118150148,0.8610306068464656,0.8583096001596506,0.8569543697567413,0.8397937259267525,0.837349363988369,0.8324444794115247,0.8174735000004828,0.8135902906867922,0.7975310443067807,0.792118837033085,0.7751107500826103,0.7727206619742673,0.7551493939532367,0.7495316065522163,0.7355521579522142,0.7185893962334202,0.7126228168907196,0.6957905194896732,0.6798691942845183,0.6634120173742937,0.6597024948427533,0.6440035128973973,0.6281078933928569,0.6119592956292774,0.5980674626634386,0.5834250345598635,0.5691183766548328,0.5534348762239033,0.5274454331583701,0.5150861752647641,0.5009635800607777,0.4865954365007256,0.4634823977462443,0.4494963553398895,0.4259507934267234,0.4135930513905425,0.39065195018198656,0.3666773965292504,0.3547414891665342,0.33193140896374496,0.30946001917868976,0.2875091004489136,0.26501068280494144,0.24250763288903182,0.22074620536256748,0.19947324871284616,0.1773801555602349,0.14566340562100016,0.12447352138867815,0.1034431774511108,0.07208067070469587,0.05125958358067,0.020497289287867166,5.5731632273615814e-05,-0.030345941865635547,-0.050362719087626684,-0.0804363725482994,-0.11003033054550336,-0.12964193451531925,-0.15855154690999737,-0.17757108667264346,-0.20615289202811446,-0.23456075107569122,-0.25253268301968435,-0.2801874729754468,-0.30778717719765314,-0.32498130951372645,-0.3518623638807013,-0.3683204154832742,-0.3945588545981115,-0.41100380853022356,-0.42681233805447477,-0.45220410632686,-0.4672072106418416,-0.4832897396639684,-0.4985012919163223,-0.5138888562292919,-0.5290558764367516,-0.5439524358107283,-0.5568209850907134,-0.5629174144680713,-0.5770707903575446,-0.591394432893154,-0.5973753936835339,-0.6017412247443121,-0.6160306322162262,-0.6213170680175095,-0.6262373836046035,-0.6314190744678485,-0.6375299709248224,-0.6427949418607491,-0.6479134161697947,-0.6443218415358292,-0.6500176337919773,-0.6477615526899397,-0.6531777675427171,-0.6504442857966766,-0.6548465721454015,-0.6535866096620555,-0.6506082729001949,-0.6484856588692165,-0.6452829969033784,-0.6432260672333135,-0.6411581063293389,-0.6390244894676883,-0.63679812864902,-0.6338076915871816,-0.6319944507696478
USC00049152,-0.3758810618466566,-0.3743025740837611,-0.36573519949348177,-0.3647149188366539,-0.3556684334753526,-0.34652618516138467,-0.34585284606674094,-0.3446041771973608,-0.33571358043710314,-0.3350632857573134,-0.3263028412523798,-0.3255594228571884,-0.32443714961895864,-0.3237314034707005,-0.3228680752766295,-0.32217385687817024,-0.3217900505916288,-0.3208154315746366,-0.3204264701570013,-0.3199557574825361,-0.3263291465074257,-0.32583578508527017,-0.32595257321033116,-0.333104734003753,-0.3328807497957954,-0.3400194215476029,-0.33969446823560956,-0.3471296490604986,-0.346908550316404,-0.35429559556944284,-0.3622762587308728,-0.3622195471806643,-0.3700437265139678,-0.37044023633859313,-0.378366803794922,-0.37889991474405216,-0.38685133397705096,-0.3878811890791339,-0.38830005048103117,-0.39711634053366046,-0.3984967202029068,-0.39924546318468906,-0.4083359857020939,-0.4096871538259158,-0.411271128120398,-0.412770018322828,-0.4145160010498078,-0.41603086690407026,-0.41807886240577197,-0.41953973455030863,-0.4218071703266984,-0.42449770523694935,-0.4185837476655169,-0.4203824699572273,-0.42318911593949377,-0.4169976804324491,-0.4199268042492763,-0.41335860940191327,-0.4160827297788955,-0.41802225929003456,-0.41111923122330235,-0.4133026922434305,-0.4075006100347223,-0.4107656281343208,-0.4042832296314983,-0.40709323341616105,-0.4013547140288553,-0.4035693832776059,-0.3982351846354333,-0.3912835774644282,-0.39434887877666536,-0.3887510372867817,-0.3907771728470071,-0.38458873731641663,-0.38722593210325973,-0.37990052733928953,-0.3832010090483766,-0.37661327447967974,-0.3788497470185767,-0.37211340829482736,-0.3746295955755032,-0.36753131420013463,-0.37024446310346076,-0.3633741384442201,-0.3654503644864074,-0.3685401330840206,-0.3604337740318183,-0.3633407007824452,-0.35564491888888755,-0.3580847180508851,-0.3503308841380564,-0.35264635061338795,-0.34492594461030585,-0.3475954198327834,-0.34935512350562214,-0.3419772548800763,-0.34396612678182653,-0.3356269025508497,-0.3385479855256345,-0.32975950964761097,-0.3311423386591859,-0.3231942601968903,-0.31426186636949094,-0.3158963179934419,-0.3076638337907859,-0.30856768943610297,-0.2996658835859427,-0.2904950078987017,-0.2920918548713116,-0.28287587711506096,-0.273447301622594,-0.27463878810372205,-0.26456873734199254,-0.26606537540058833,-0.256105643468556,-0.2463001181332432,-0.24752557064407552,-0.2368415026460852,-0.22652900680634683,-0.22774090695711977,-0.2171552728520082,-0.217390119413669,-0.20729165189440843,-0.19612626826039148,-0.19647561389109072,-0.18547152730210936,-0.18565517305025844,-0.17466599235412514,-0.17479483274389276,-0.17520752767767472,-0.16397154556250954,-0.16413663979035661,-0.15231749222088076,-0.1525489585933874,-0.1405678390075999,-0.14065512270473468,-0.140842890482432,-0.1284301767447354,-0.1284403155606768,-0.11630299675207693,-0.11595825548323903,-0.11623541873800544,-0.10394328509919282,-0.10403670252035058,-0.09162041645779005,-0.0914808028853093,-0.07924689233160187,-0.06707356769080648,-0.06683705130955711,-0.05460678872560539,-0.04247210290547064,-0.042379943738250776,-0.03024779039789011,-0.018120248255460235,-0.006022119706303596,0.006038330427251379,0.018088202044136147,0.030103355446171258,0.04209058308728658,0.06611779105675425,0.0781250854502332,0.09002085047520682,0.1018284418877904,0.12590670106940383,0.13759597660336695,0.1617058278977047,0.17362268883238344,0.19745550673442322,0.20930619553750468,0.23305595282231453,0.2569746904915352,0.26898662427906,0.2925554317938772,0.3052201748309932,0.3287051435989611,0.3522087273951625,0.3650508361607701,0.3890553504815976,0.39989661080253525,0.424593902872954,0.43678526789568634,0.46047568371808134,0.47263722813348846,0.4964838286499527,0.508024222515243,0.5195087533930194,0.542503141839398,0.5549940830092571,0.566823513738247,0.5784386912386003,0.5910220989382017,0.6026367131093,0.6153041513092585,0.62577279422017,0.6253219362019448,0.6368474309835493,0.6494458916807058,0.6496790948239072,0.6604292965210141,0.6603694461172805,0.6716861821284742,0.6708779110338431,0.6824611322044175,0.6825601930017156,0.6826341865324413,0.6955442066145727,0.6953074410413145,0.6947880528657973,0.7072289897679508,0.7069680952213766,0.7072432636249726,0.7082093028569495,0.7206380585831128,0.721128693624964,0.7209089789595787,0.7229773276693467,0.7371246196403713,0.737543006646045,0.7389067483669048,0.752096057365124,0.7528106301327255,0.767364873281251,0.7688440451987949,0.7719278665737163,0.7867280848089991,0.7880393797795748,0.8039027998980721,0.8041957060225445,0.8215734167670911,0.8234511037854825,0.8386772786254428,0.8409371156424269,0.8448903525952046,0.8599025217138866,0.8639664621965151,0.8792959562301774,0.8818605642027452,0.8828275067992856,0.9002546082650847,0.9050545779951008,0.9058386439055577,0.9069713532187547,0.9124808955598472,0.9135173614588735,0.9160186813068687,0.9181489715883262,0.9190430990805936,0.9227692249276903,0.9227731335893623,0.9238377014172954,0.911170685016198,0.9121657375197553,0.8996835614840768,0.8982832828810189,0.8849220496059071,0.8700644997005903,0.8677692325247559,0.8544545802957778,0.8387507436725552,0.8244433165458369,0.8074435988353987,0.7922121853926505,0.7747659391766856,0.759947327840551,0.7436261226365701,0.7278593537379301,0.7103477312751135,0.6938049476481966,0.6792034344580475,0.662260626268436,0.6450475670885412,0.6313080752984267,0.6028450207153188,0.5857622569260713,0.5697910460472477,0.5545931578118661,0.538985754062844,0.5241927220297037,0.5210215201470724,0.5059403983001285,0.49068716354459635,0.47726930378390514,0.46327401224143455,0.4495698419137453,0.44610186422522147,0.43202137157864823,0.41987253257648643,0.40630290236500977,0.403617918098583,0.3917169912598552,0.3781992117856267,0.37676465137479614,0.364577265888394,0.35263309123490544,0.35045874597379295,0.3385753832852188,0.3265346271974539,0.3147506835285094,0.30343483534242033,0.2914623900510767,0.28990015707279676,0.27850241873904785,0.2571557248434677,0.24513726025388072,0.23402455993063478,0.22292747509321484,0.21195654350130863,0.1903640083179153,0.17922617400843432,0.1584339655612389,0.1474937648456554,0.12668667221669125,0.10589155362744655,0.08553600548915363,0.06506403548080471,0.044908643982431266,0.024795745517101973,0.004947550070208145,-0.01471559858271339,-0.034201196520164436,-0.05341832786893331,-0.0821261968411366,-0.10099678566717826,-0.1194845852676907,-0.14741060449329774,-0.16528226612039135,-0.18319907151452283,-0.2101857812710192,-0.22733833255199748,-0.24457407126283026,-0.26110188605255635,-0.2872554483232397,-0.303650440704461,-0.32007200452640006,-0.33628327593877166,-0.35225092157764054,-0.3579753751842158,-0.3738323029894876,-0.38910593561055123,-0.39573242594311925,-0.4112574832343697,-0.4169415672625456,-0.42354157212307847,-0.42983583671877934,-0.4358480487120637,-0.44201411262750145,-0.44880841236746294,-0.4466376127002286,-0.4527291581582563,-0.4502195472752003,-0.4484497198137446,-0.4550933226802551,-0.4531619301703028,-0.4512654941223016,-0.4406253767586514,-0.4397775881810808,-0.43777356034672943,-0.43634532105084534,-0.426223356240299,-0.42486470976777063,-0.41558270924745405,-0.41419975195952835,-0.40489444319640505,-0.3951677221978366,-0.39403719908621787
USC00111577,-1.9287314704958594,-1.9360674833822034,-1.9469803753159287,-1.9492273720693911,-1.9570565440370375,-1.9638918224254547,-1.9676771514978153,-1.9757209323473623,-1.975546890223974,-1.9792498968978118,-1.9793143563226396,-1.9822892288135874,-1.9829144123401687,-1.9860433263372799,-1.988169426443652,-1.9913010705439211,-1.9889288300503032,-1.9902801775674819,-1.9878671321738786,-1.9923024533599747,-1.9863242464698914,-1.98332121788483,-1.9767070900179498,-1.9756819467635331,-1.9743534710294808,-1.9660102459775681,-1.9568258761760216,-1.9575573357182428,-1.9490069519795261,-1.9348558417402042,-1.931150823371519,-1.923530747504002,-1.9115111400051397,-1.8988880669476789,-1.8871640664034515,-1.875108090080136,-1.8632538444183433,-1.853437288156407,-1.8406459913027784,-1.824982135853431,-1.8089796061323595,-1.7974530857251954,-1.7821693950675994,-1.7655143719796542,-1.7497010371291646,-1.7333560195335358,-1.7102640133803122,-1.6936128865955202,-1.6789359423668093,-1.6540098835028725,-1.6397297841857639,-1.6190323698430096,-1.602845422450657,-1.5783018395029693,-1.5651083922219822,-1.5398143133305242,-1.5186351988762457,-1.499829613078628,-1.4773958415509445,-1.4680482737943996,-1.4561141911865825,-1.4392943364649284,-1.4148280437404277,-1.3929699731296736,-1.374247812485391,-1.3502239867564854,-1.3254173987595486,-1.3072417042224156,-1.2834473326177922,-1.262959812297583,-1.2381847164479962,-1.221830005628361,-1.193070954755424,-1.1746464469789761,-1.147093107300675,-1.1250561130036412,-1.1077799670420678,-1.0786699469698386,-1.0576878657108186,-1.0369684499992557,-1.0069786037749717,-0.9849951389377104,-0.9547720503059326,-0.9330792084744489,-0.9099329172111146,-0.8793348692030459,-0.8540913708755836,-0.8222219277661154,-0.7976248976551819,-0.7736640474147101,-0.7387582578763785,-0.7138387345749834,-0.6784566229437878,-0.6434048638391536,-0.6162821917432092,-0.5804411524107571,-0.5530126866997007,-0.5148995424566223,-0.47771169969045313,-0.4486760032545591,-0.4085058527618775,-0.3693856065832819,-0.32873886885108494,-0.28761322608802464,-0.257559763954067,-0.21500659613852235,-0.17280722668082757,-0.12998990841455804,-0.08661284530303345,-0.042794588479425,0.0015901654757747828,0.03522821404103953,0.08041631086050924,0.126161581176894,0.1723692025634125,0.21930660448541014,0.26645195555378576,0.30205047022841486,0.3501857710950529,0.398778584024125,0.44775410376862246,0.48349339799098906,0.5347650772294142,0.5841774948167975,0.6209438531343999,0.6718547883109318,0.7084564646696218,0.7606816186291865,0.7974105918562361,0.8476309757377132,0.888481500280592,0.9380140788669044,0.9766749851918864,1.0269801877072127,1.0652945569013421,1.1026530491378108,1.1531197052078983,1.1883478018889049,1.2373776434117216,1.2751397497952615,1.3079837026776049,1.3600583305292488,1.3960300270157389,1.4340094421866172,1.4801534360666342,1.514496945684843,1.5504260254776314,1.5997062604165946,1.630530994628207,1.6768474428275082,1.7134184223817068,1.7460404071708409,1.7933755728015346,1.8274949460865122,1.8737064429075303,1.9046148028493062,1.9414120066233722,1.9874479257705908,2.0212701605888657,2.0688809998394264,2.1046364675839353,2.137814368005318,2.169703864742065,2.2197748860335653,2.25083156391282,2.2893121945898396,2.324438121299823,2.3590081185602636,2.393587382029651,2.42770437396962,2.4637219243072956,2.5001378226701823,2.5330596214539947,2.563023131192477,2.595356003807775,2.616281526574705,2.646708734607775,2.6711111127602014,2.699400232978603,2.72856794876031,2.7419807439008506,2.7644596889093327,2.789569302432724,2.801062910224568,2.822640610264513,2.8320392472250306,2.839321898781527,2.854166530585549,2.8655678063320082,2.8759214984323194,2.8791228737128196,2.889504582977571,2.9049046449751184,2.898056576144497,2.8959685786209652,2.894218504582985,2.897319386165341,2.8983597561120407,2.8932332302473043,2.892971035372186,2.890468583879901,2.886990349149977,2.885762249844912,2.8743107955916316,2.8746223877506085,2.867031069807255,2.8660551228461033,2.8520377656438116,2.8543160240878502,2.8413815327188425,2.8424874644089004,2.834467677637504,2.836539479606973,2.826551480056851,2.813774700651336,2.8218476577673224,2.8182998365054184,2.8079071825545174,2.8130990969766536,2.8054669790733153,2.796087770674863,2.8052619053786536,2.7985618069413327,2.7976307122238664,2.8070650545862916,2.7995263817960256,2.800008112477486,2.788750769583844,2.7938167085563688,2.7878194436525803,2.784879678500864,2.779925532012677,2.780477293981814,2.776016951772958,2.763911747058838,2.759827445086674,2.742500143136334,2.7328049363933706,2.7216845202346516,2.7105211659094515,2.70002081626097,2.6776678835244523,2.668048324863541,2.632206575218226,2.6134280311470044,2.593459538252056,2.556877688158293,2.5279781622712827,2.5018114176788,2.465386182401121,2.4272383073690946,2.390515711202616,2.3528220227476258,2.2967066121959143,2.2567344029887977,2.1998763430817885,2.154926297898666,2.102076921919707,2.0434195474164887,1.988260767320834,1.9267438385921316,1.8696108760489174,1.807436348710092,1.75157396582163,1.6924084991227972,1.6347010842931462,1.573318785892114,1.5018626993912727,1.4473830992582977,1.3881427670227033,1.3163844495189359,1.2643289238620938,1.207391673933199,1.1369803238148026,1.0812818662502237,1.0273680591480892,0.9611717893833736,0.9086803222428252,0.8446431489572469,0.7925273703565088,0.7405381211181574,0.6916435012321208,0.6307458597296376,0.5820585545154524,0.5323952543850252,0.4840988072474833,0.4382465570514462,0.38004554299126975,0.33330363543650493,0.28845219405783973,0.24272262603441533,0.1981208227907462,0.1539047960840581,0.11004364020497398,0.06623354197700741,0.012279173319702505,-0.03059154012098624,-0.07316316501410164,-0.11559283403460428,-0.1574616996659654,-0.1987829030814927,-0.24020941585235547,-0.28188500174890596,-0.3322984451191492,-0.3729347912300119,-0.4132452736564746,-0.4534278161658231,-0.49241500034018254,-0.5412978358084908,-0.5811205527204444,-0.6189833739876135,-0.6673886098498177,-0.7044150363664206,-0.7431129990256079,-0.7891858968579264,-0.8266415824470659,-0.8610071414332392,-0.9064560587637008,-0.9412602618138112,-0.9761669622295445,-1.0186744706167694,-1.051940741163465,-1.0856890897672908,-1.1266961615619744,-1.1590116433892688,-1.1887798248064436,-1.2200744122025522,-1.2505183757111156,-1.2885471604487932,-1.318530376122623,-1.3454955199072698,-1.3757629599915462,-1.394651300325621,-1.4233162581463579,-1.4515192062476086,-1.4791264680909662,-1.4925650317094452,-1.5205132473256846,-1.5464816809178785,-1.5643428854286838,-1.5832357503323429,-1.6064097679362603,-1.6245410895547334,-1.6415708579722936,-1.657599899256707,-1.6742881920907127,-1.6934145647774994,-1.7102695864410558,-1.7267070063920613,-1.74191871189129,-1.751528457746308,-1.770049499300599,-1.7870333449076665,-1.7958170152382582,-1.8099043979587877,-1.8225610705043362,-1.830321308411276,-1.848369484602237,-1.8551749739812595,-1.8651445442424812,-1.8749802715045654,-1.8845202471082299,-1.8936790543557969,-1.9082621862730773,-1.9106058264937538
